,start,node,geometry,count
2735,new_obj_1207,2051,"LINESTRING (-21.75008886208876 64.13455552048978, -21.7504749 64.1341204)",165
2736,new_obj_1207,9988,"LINESTRING (-21.75008886208876 64.13455552048978, -21.7513023 64.1346997)",8
2737,new_obj_1207,new_obj_978,"LINESTRING (-21.75008886208876 64.13455552048978, -21.747964 64.1343147, -21.74707949285489 64.13444334202291)",6
2738,new_obj_1208,new_obj_971,"LINESTRING (-21.79995559527507 64.13448336890434, -21.80022094978539 64.13386645028491)",105
2739,new_obj_1214,new_obj_975,"LINESTRING (-21.87137930000561 64.13402615018673, -21.87232332226701 64.13357110206157)",10
2740,new_obj_1216,new_obj_1006,"LINESTRING (-21.85067799979789 64.13418855020467, -21.85388435008349 64.13340995009355)",2
2741,new_obj_1216,new_obj_983,"LINESTRING (-21.85067799979789 64.13418855020467, -21.84991930017531 64.13388580007415)",7
2742,new_obj_1218,new_obj_983,"LINESTRING (-21.84995003872635 64.13426272135139, -21.84991930017531 64.13388580007415)",28
2743,new_obj_1222,13072,"LINESTRING (-21.87071748270185 64.13423031397193, -21.8703623 64.13393170000001)",7
2744,new_obj_1222,14387,"LINESTRING (-21.87071748270185 64.13423031397193, -21.8737135 64.13604599999999)",3
2745,new_obj_1222,new_obj_1214,"LINESTRING (-21.87071748270185 64.13423031397193, -21.87137930000561 64.13402615018673)",10
2746,new_obj_1226,new_obj_894,"LINESTRING (-21.95410975009369 64.12999900027965, -21.9539827500319 64.13068055003676)",15
2747,new_obj_1227,new_obj_1245,"LINESTRING (-21.87272581102548 64.13058552802622, -21.87354969995226 64.13068435008861)",2
2748,new_obj_1228,new_obj_822,"LINESTRING (-21.88422465015443 64.13041360006004, -21.88470100011402 64.12982185004429)",379
2749,new_obj_1233,485,"LINESTRING (-21.76039160069698 64.13128054387845, -21.759515 64.130942)",4
2750,new_obj_1233,6157,"LINESTRING (-21.76039160069698 64.13128054387845, -21.761905 64.13401690000001)",22
2751,new_obj_1233,6953,"LINESTRING (-21.76039160069698 64.13128054387845, -21.759941 64.1316611)",239
2752,new_obj_1233,new_obj_1254,"LINESTRING (-21.76039160069698 64.13128054387845, -21.76089484992563 64.13141380014751)",26
2753,new_obj_1234,5923,"LINESTRING (-21.81858254652917 64.13097931879814, -21.8142551 64.1315324)",1
2754,new_obj_1237,new_obj_820,"LINESTRING (-21.86290985553065 64.13029821449369, -21.86332144980982 64.12964925009443, -21.86317653578464 64.12940223771285)",14
2755,new_obj_1237,new_obj_827,"LINESTRING (-21.86290985553065 64.13029821449369, -21.86525414534398 64.13030121506803)",2
2756,new_obj_1238,new_obj_1227,"LINESTRING (-21.87139138308161 64.13044194257127, -21.87272581102548 64.13058552802622)",2
2757,new_obj_1239,new_obj_1233,"LINESTRING (-21.76083720008221 64.1310472001242, -21.76039160069698 64.13128054387845)",6
2758,new_obj_1239,new_obj_1254,"LINESTRING (-21.76083720008221 64.1310472001242, -21.76089484992563 64.13141380014751)",2
2759,new_obj_124,new_obj_112,"LINESTRING (-21.83163239993316 64.10142980003263, -21.83129424984088 64.10119080006761)",33
2760,new_obj_124,new_obj_148,"LINESTRING (-21.83497730230013 64.10389765789833, -21.8320448 64.1016261, -21.83163239993316 64.10142980003263)",41
2761,new_obj_1240,2237,"LINESTRING (-21.90003635030946 64.13022235014714, -21.9000456 64.1292662)",16
2762,new_obj_1240,11130,"LINESTRING (-21.90003635030946 64.13022235014714, -21.8986708 64.1321775, -21.8982378 64.13270780000001)",14
2763,new_obj_1240,new_obj_1246,"LINESTRING (-21.90003635030946 64.13022235014714, -21.90034701747751 64.13055605250568)",5
2764,new_obj_1242,new_obj_828,"LINESTRING (-21.86724010600975 64.13057155243987, -21.86877455923819 64.13013526225234)",2
2765,new_obj_1245,new_obj_1249,"LINESTRING (-21.87354969995226 64.13068435008861, -21.87457540973523 64.13075195336107)",2
2766,new_obj_1246,9042,"LINESTRING (-21.90034701747751 64.13055605250568, -21.8999934 64.1307609)",13
2767,new_obj_1246,new_obj_1240,"LINESTRING (-21.90034701747751 64.13055605250568, -21.90003635030946 64.13022235014714)",16
2768,new_obj_1247,7670,"LINESTRING (-21.88185865004843 64.13068925003397, -21.8767281 64.1298343)",122
2769,new_obj_1247,new_obj_902,"LINESTRING (-21.88185865004843 64.13068925003397, -21.88379011932143 64.13091803457165)",1933
2770,new_obj_1247,new_obj_932,"LINESTRING (-21.88185865004843 64.13068925003397, -21.88339900247044 64.13131669809599)",385
2771,new_obj_1249,new_obj_829,"LINESTRING (-21.87457540973523 64.13075195336107, -21.8750849000559 64.130020350031)",8
2772,new_obj_1249,new_obj_931,"LINESTRING (-21.87457540973523 64.13075195336107, -21.87412984099517 64.13135219383753)",398
2773,new_obj_125,8055,"LINESTRING (-21.83053125697427 64.10141728064185, -21.8299831 64.1021181)",2
2774,new_obj_125,15231,"LINESTRING (-21.83053125697427 64.10141728064185, -21.8306057 64.10079829999999)",20
2775,new_obj_1250,new_obj_1246,"LINESTRING (-21.90153011019807 64.13061377210542, -21.90034701747751 64.13055605250568)",9
2776,new_obj_1250,new_obj_898,"LINESTRING (-21.90153011019807 64.13061377210542, -21.90262449559957 64.13076717649281)",1
2777,new_obj_1254,5380,"LINESTRING (-21.76089484992563 64.13141380014751, -21.7626121 64.1320079, -21.7632496 64.13227639999999, -21.7645479 64.1331261)",28
2778,new_obj_1254,new_obj_1233,"LINESTRING (-21.76089484992563 64.13141380014751, -21.76039160069698 64.13128054387845)",4
2779,new_obj_1255,993,"LINESTRING (-21.91499262219489 64.13057078992452, -21.9140171 64.1302774)",1
2780,new_obj_1255,12004,"LINESTRING (-21.91499262219489 64.13057078992452, -21.9153981 64.1307742)",7
2781,new_obj_1255,new_obj_905,"LINESTRING (-21.91499262219489 64.13057078992452, -21.91454850010114 64.13080915004332)",1
2782,new_obj_1258,9411,"LINESTRING (-21.79673714980306 64.12421605009057, -21.7950303 64.124278)",135
2783,new_obj_1258,new_obj_1260,"LINESTRING (-21.79673714980306 64.12421605009057, -21.79748684998811 64.12424230002651)",3156
2784,new_obj_1258,new_obj_1270,"LINESTRING (-21.79673714980306 64.12421605009057, -21.7974820497516 64.12448195010079)",62
2785,new_obj_1260,15956,"LINESTRING (-21.79748684998811 64.12424230002651, -21.8063051 64.1241246, -21.8104769 64.1240883)",3156
2786,new_obj_1260,new_obj_1258,"LINESTRING (-21.79748684998811 64.12424230002651, -21.79673714980306 64.12421605009057)",120
2787,new_obj_1261,1186,"LINESTRING (-21.84015299997179 64.12411595027903, -21.8384165 64.12394190000001)",25
2788,new_obj_1261,9969,"LINESTRING (-21.84015299997179 64.12411595027903, -21.8375193 64.1240488)",125
2789,new_obj_1261,new_obj_1266,"LINESTRING (-21.84015299997179 64.12411595027903, -21.84174875522115 64.1242101581454)",3001
2790,new_obj_1263,5002,"LINESTRING (-21.82301635014325 64.12399655028193, -21.82538 64.12404600000001)",2975
2791,new_obj_1263,6845,"LINESTRING (-21.82301635014325 64.12399655028193, -21.8203719 64.1239459)",112
2792,new_obj_1263,7213,"LINESTRING (-21.82301635014325 64.12399655028193, -21.8206933 64.1241133)",27
2793,new_obj_1263,new_obj_498,"LINESTRING (-21.82301635014325 64.12399655028193, -21.82394605026164 64.12383175012336)",1
2794,new_obj_1264,11006,"LINESTRING (-21.81182132840518 64.12411717064801, -21.8166385 64.1239829)",2863
2795,new_obj_1264,15956,"LINESTRING (-21.81182132840518 64.12411717064801, -21.8104769 64.1240883)",120
2796,new_obj_1264,new_obj_1273,"LINESTRING (-21.81182132840518 64.12411717064801, -21.81177939999641 64.1244175000303)",6
2797,new_obj_1264,new_obj_499,"LINESTRING (-21.81182132840518 64.12411717064801, -21.81179985000154 64.12385340003094)",318
2798,new_obj_1266,964,"LINESTRING (-21.84174875522115 64.1242101581454, -21.8462126 64.1246046)",2999
2799,new_obj_1266,3598,"LINESTRING (-21.84174875522115 64.1242101581454, -21.8445494 64.12383130000001)",3
2800,new_obj_1266,new_obj_1261,"LINESTRING (-21.84174875522115 64.1242101581454, -21.84015299997179 64.12411595027903)",150
2801,new_obj_1270,481,"LINESTRING (-21.7974820497516 64.12448195010079, -21.7968654 64.12444960000001, -21.7933696 64.1245072)",4
2802,new_obj_1270,13907,"LINESTRING (-21.7974820497516 64.12448195010079, -21.8020646 64.1243715)",110
2803,new_obj_1270,new_obj_1258,"LINESTRING (-21.7974820497516 64.12448195010079, -21.79673714980306 64.12421605009057)",13
2804,new_obj_1273,new_obj_1264,"LINESTRING (-21.81177939999641 64.1244175000303, -21.81182132840518 64.12411717064801)",17
2805,new_obj_1273,new_obj_593,"LINESTRING (-21.81177939999641 64.1244175000303, -21.8118286499856 64.12490455002886)",6
2806,new_obj_1278,new_obj_2453,"LINESTRING (-21.93203600013229 64.13761635004877, -21.93253774998012 64.13725440004896)",1
2807,new_obj_1279,new_obj_1141,"LINESTRING (-21.90828770007982 64.13774835003576, -21.9087725000881 64.13711640003805)",1
2808,new_obj_1279,new_obj_1301,"LINESTRING (-21.9076476000887 64.13853230003798, -21.9081424 64.13809000000001, -21.90828770007982 64.13774835003576)",7
2809,new_obj_128,new_obj_144,"LINESTRING (-21.75928815004282 64.10183950002994, -21.76998645029139 64.10407395017342)",78
2810,new_obj_1288,969,"LINESTRING (-21.69197855022784 64.13915830023087, -21.6941562 64.13838819999999)",105
2811,new_obj_1288,2919,"LINESTRING (-21.69197855022784 64.13915830023087, -21.6910445 64.13934860000001)",13
2812,new_obj_1291,new_obj_1178,"LINESTRING (-21.8088535497102 64.13853515015393, -21.80953941281714 64.137317853708)",15
2813,new_obj_1292,new_obj_1081,"LINESTRING (-21.75810709979392 64.1387983500708, -21.76017350002714 64.13612830003574)",2949
2814,new_obj_1292,new_obj_1312,"LINESTRING (-21.75810709979392 64.1387983500708, -21.7578179500743 64.13908515009116)",162
2815,new_obj_1296,4776,"LINESTRING (-21.89622403879978 64.1386522441715, -21.896822 64.13911830000001)",390
2816,new_obj_1298,new_obj_1300,"LINESTRING (-21.78544264999297 64.13923565025956, -21.78310264026832 64.1392909554007)",1
2817,new_obj_1298,new_obj_1302,"LINESTRING (-21.78544264999297 64.13923565025956, -21.78679244998975 64.13927370022232)",31
2818,new_obj_1299,new_obj_1291,"LINESTRING (-21.81007789971832 64.13907750016315, -21.8088535497102 64.13853515015393)",15
2819,new_obj_1300,new_obj_1298,"LINESTRING (-21.78310264026832 64.1392909554007, -21.78544264999297 64.13923565025956)",31
2820,new_obj_1300,new_obj_1412,"LINESTRING (-21.78310264026832 64.1392909554007, -21.78127224549219 64.13940884906826)",1
2821,new_obj_1301,15691,"LINESTRING (-21.9076476000887 64.13853230003798, -21.9062406 64.1399191)",7
2822,new_obj_1301,new_obj_1279,"LINESTRING (-21.9076476000887 64.13853230003798, -21.9081424 64.13809000000001, -21.90828770007982 64.13774835003576)",1
2823,new_obj_1302,new_obj_1298,"LINESTRING (-21.78679244998975 64.13927370022232, -21.78544264999297 64.13923565025956)",1
2824,new_obj_1302,new_obj_1417,"LINESTRING (-21.78679244998975 64.13927370022232, -21.78930944998947 64.13945375011367)",31
2825,new_obj_1309,new_obj_1278,"LINESTRING (-21.93192153196983 64.13808798767981, -21.93203600013229 64.13761635004877)",1
2826,new_obj_1312,10189,"LINESTRING (-21.7578179500743 64.13908515009116, -21.7564414 64.13875350000001)",1
2827,new_obj_1312,15620,"LINESTRING (-21.7578179500743 64.13908515009116, -21.757263 64.14044269999999)",172
2828,new_obj_1312,new_obj_1292,"LINESTRING (-21.7578179500743 64.13908515009116, -21.75810709979392 64.1387983500708)",2937
2829,new_obj_1317,10189,"LINESTRING (-21.75425337049804 64.13888745852046, -21.7550721 64.13880570000001, -21.7564414 64.13875350000001)",22
2830,new_obj_1317,11880,"LINESTRING (-21.75425337049804 64.13888745852046, -21.7541201 64.1384728, -21.7534313 64.1364445)",1
2831,new_obj_1318,new_obj_1424,"LINESTRING (-21.95398583327277 64.13773539913322, -21.9528182501252 64.13872095005124)",1
2832,new_obj_1321,new_obj_1081,"LINESTRING (-21.75877300011422 64.13892730017496, -21.76017350002714 64.13612830003574)",34
2833,new_obj_1322,3607,"LINESTRING (-21.89390973247586 64.13821348401878, -21.8941548 64.13773740000001)",4
2834,new_obj_1322,new_obj_1296,"LINESTRING (-21.89390973247586 64.13821348401878, -21.89622403879978 64.1386522441715)",390
2835,new_obj_1325,7505,"LINESTRING (-21.87845456780407 64.13850427056983, -21.8773221 64.1379438)",14
2836,new_obj_1325,new_obj_1433,"LINESTRING (-21.87845456780407 64.13850427056983, -21.88086366633144 64.13932128000704)",3
2837,new_obj_1329,3828,"LINESTRING (-21.94085529971914 64.13816160016026, -21.939468 64.1383529)",22
2838,new_obj_1329,new_obj_1421,"LINESTRING (-21.94085529971914 64.13816160016026, -21.93988779934787 64.13864093478558)",3
2839,new_obj_1330,new_obj_1312,"LINESTRING (-21.75847344986183 64.13920030005087, -21.7578179500743 64.13908515009116)",1
2840,new_obj_1330,new_obj_1321,"LINESTRING (-21.75847344986183 64.13920030005087, -21.75877300011422 64.13892730017496)",22
2841,new_obj_1333,new_obj_1322,"LINESTRING (-21.89369000001404 64.13851695002803, -21.89390973247586 64.13821348401878)",4
2842,new_obj_1333,new_obj_1386,"LINESTRING (-21.89369000001404 64.13851695002803, -21.89320600022849 64.13962540020468)",1
2843,new_obj_1333,new_obj_1423,"LINESTRING (-21.89369000001404 64.13851695002803, -21.89217896672264 64.13850308932196)",14
2844,new_obj_1344,11054,"LINESTRING (-21.92097599747561 64.13911229655268, -21.9210249 64.1388311, -21.9222245 64.13767230000001)",3
2845,new_obj_1349,new_obj_1377,"LINESTRING (-21.93849460001794 64.13927100012225, -21.93784654196924 64.13960332114046)",3
2846,new_obj_135,11916,"LINESTRING (-21.66377114995596 64.10396095004789, -21.6597628 64.10462870000001)",6
2847,new_obj_1351,new_obj_1401,"LINESTRING (-21.89748484981608 64.13956085009721, -21.89860129982601 64.13993360009223)",390
2848,new_obj_1355,new_obj_1359,"LINESTRING (-21.89307915252318 64.14011820947682, -21.8910398412194 64.14013400897183)",4
2849,new_obj_1355,new_obj_1368,"LINESTRING (-21.89307915252318 64.14011820947682, -21.89408559980378 64.14026005014625)",2
2850,new_obj_1355,new_obj_1386,"LINESTRING (-21.89307915252318 64.14011820947682, -21.89320600022849 64.13962540020468)",3
2851,new_obj_1356,new_obj_1365,"LINESTRING (-21.89977589994691 64.14005000015733, -21.90032685785875 64.14021852511159)",390
2852,new_obj_1359,15126,"LINESTRING (-21.8910398412194 64.14013400897183, -21.8898981 64.14024929999999)",5
2853,new_obj_1359,new_obj_1355,"LINESTRING (-21.8910398412194 64.14013400897183, -21.89307915252318 64.14011820947682)",2
2854,new_obj_1359,new_obj_1388,"LINESTRING (-21.8910398412194 64.14013400897183, -21.89075558110848 64.13971947023823)",4
2855,new_obj_136,4150,"LINESTRING (-21.71581615010797 64.10374225010747, -21.7230514 64.0999453)",13
2856,new_obj_136,14440,"LINESTRING (-21.71581615010797 64.10374225010747, -21.7127634 64.1039079)",2
2857,new_obj_1362,3969,"LINESTRING (-21.85401234994086 64.14036940003568, -21.8551624 64.1401608)",2
2858,new_obj_1363,new_obj_1611,"LINESTRING (-21.90091229977551 64.14016995699791, -21.90195209988554 64.14025935012856)",390
2859,new_obj_1365,new_obj_1363,"LINESTRING (-21.90032685785875 64.14021852511159, -21.90091229977551 64.14016995699791)",390
2860,new_obj_1367,9469,"LINESTRING (-21.9270626998779 64.14004680005127, -21.927565 64.1399206)",1
2861,new_obj_1368,11599,"LINESTRING (-21.89408559980378 64.14026005014625, -21.8946229 64.1402879)",3
2862,new_obj_1368,new_obj_1355,"LINESTRING (-21.89408559980378 64.14026005014625, -21.89307915252318 64.14011820947682)",4
2863,new_obj_1368,new_obj_1386,"LINESTRING (-21.89408559980378 64.14026005014625, -21.89320600022849 64.13962540020468)",15
2864,new_obj_1373,new_obj_1344,"LINESTRING (-21.92021759189307 64.13969270072973, -21.92097599747561 64.13911229655268)",3
2865,new_obj_1374,new_obj_1431,"LINESTRING (-21.78927074920749 64.13979596612673, -21.7900339 64.13992450000001, -21.7954116 64.140455, -21.79646556354348 64.14050398108733)",3
2866,new_obj_1374,new_obj_1619,"LINESTRING (-21.8061148445859 64.14107698361897, -21.7974148 64.1405838, -21.79646556354348 64.14050398108733)",21
2867,new_obj_1377,14749,"LINESTRING (-21.93784654196924 64.13960332114046, -21.9370649 64.13988380000001)",3
2868,new_obj_138,new_obj_160,"LINESTRING (-21.82774638336996 64.10273565518725, -21.828942509505 64.10230723139617)",20
2869,new_obj_138,new_obj_168,"LINESTRING (-21.82774638336996 64.10273565518725, -21.82642129278283 64.10247709933199)",2
2870,new_obj_1386,new_obj_1333,"LINESTRING (-21.89320600022849 64.13962540020468, -21.89369000001404 64.13851695002803)",18
2871,new_obj_1386,new_obj_1368,"LINESTRING (-21.89320600022849 64.13962540020468, -21.89408559980378 64.14026005014625)",1
2872,new_obj_1388,new_obj_1430,"LINESTRING (-21.89075558110848 64.13971947023823, -21.89056745931973 64.1392831076576)",4
2873,new_obj_1389,4288,"LINESTRING (-21.92526374977507 64.13941425010449, -21.92595 64.1400541)",390
2874,new_obj_1389,5890,"LINESTRING (-21.92526374977507 64.13941425010449, -21.9241243 64.1387479)",9
2875,new_obj_1396,7766,"LINESTRING (-21.78057320210984 64.14037664975969, -21.7844071 64.13976390000001, -21.7882182 64.13974930000001)",271
2876,new_obj_1396,new_obj_1458,"LINESTRING (-21.77480669984558 64.14171900016849, -21.7774416 64.1411365, -21.7786584 64.1408211, -21.78057320210984 64.14037664975969)",4
2877,new_obj_1401,new_obj_1356,"LINESTRING (-21.89860129982601 64.13993360009223, -21.89977589994691 64.14005000015733)",390
2878,new_obj_1402,new_obj_1404,"LINESTRING (-21.88494754574526 64.14011705820732, -21.88366871053805 64.14012820306152)",5
2879,new_obj_1402,new_obj_1608,"LINESTRING (-21.88494754574526 64.14011705820732, -21.88748014699134 64.14029112768617)",6
2880,new_obj_1404,new_obj_1402,"LINESTRING (-21.88366871053805 64.14012820306152, -21.88494754574526 64.14011705820732)",6
2881,new_obj_1404,new_obj_1433,"LINESTRING (-21.88366871053805 64.14012820306152, -21.88086366633144 64.13932128000704)",14
2882,new_obj_141,211,"LINESTRING (-21.81708560012156 64.10294612699079, -21.816967 64.10337680000001)",4
2883,new_obj_1411,new_obj_1299,"LINESTRING (-21.8126678845954 64.13966775294072, -21.81007789971832 64.13907750016315)",15
2884,new_obj_1412,11134,"LINESTRING (-21.78127224549219 64.13940884906826, -21.7786204 64.1394456)",1
2885,new_obj_1412,new_obj_1300,"LINESTRING (-21.78127224549219 64.13940884906826, -21.78310264026832 64.1392909554007)",31
2886,new_obj_1417,3919,"LINESTRING (-21.78930944998947 64.13945375011367, -21.7894827 64.1389552)",304
2887,new_obj_1417,new_obj_1302,"LINESTRING (-21.78930944998947 64.13945375011367, -21.78679244998975 64.13927370022232)",1
2888,new_obj_1417,new_obj_1431,"LINESTRING (-21.78930944998947 64.13945375011367, -21.78927074920749 64.13979596612673)",4
2889,new_obj_1421,9866,"LINESTRING (-21.93988779934787 64.13864093478558, -21.9390049 64.1383824)",62
2890,new_obj_1421,new_obj_1427,"LINESTRING (-21.93988779934787 64.13864093478558, -21.94045259973752 64.13889180010156)",1176
