,node_ID,y,x,geometry
2934,2934,64.1376802,-21.9116458,POINT (-21.9116458 64.1376802)
2935,2935,64.1428228,-21.6807252,POINT (-21.6807252 64.1428228)
2936,2936,64.1499027,-21.784443,POINT (-21.784443 64.1499027)
2937,2937,64.1405455,-21.8528058,POINT (-21.8528058 64.1405455)
2938,2938,64.1259234,-21.9489632,POINT (-21.9489632 64.1259234)
2939,2939,64.151665,-21.8831095,POINT (-21.8831095 64.151665)
2940,2940,64.1639809,-21.720546,POINT (-21.720546 64.1639809)
2941,2941,64.1113565,-21.8175177,POINT (-21.8175177 64.1113565)
2942,2942,64.13965,-21.9376288,POINT (-21.9376288 64.13965)
2943,2943,64.139712,-21.8738142,POINT (-21.8738142 64.139712)
2944,2944,64.1543257,-21.8769078,POINT (-21.8769078 64.1543257)
2945,2945,64.1196104,-21.7706591,POINT (-21.7706591 64.1196104)
2946,2946,64.1222258,-21.7076497,POINT (-21.7076497 64.1222258)
2947,2947,64.1514787,-21.8228217,POINT (-21.8228217 64.1514787)
2948,2948,64.1334525,-21.6379883,POINT (-21.6379883 64.1334525)
2949,2949,64.1428399,-21.9127244,POINT (-21.9127244 64.1428399)
2950,2950,64.1534325,-21.6243272,POINT (-21.6243272 64.1534325)
2951,2951,64.1100699,-21.7364424,POINT (-21.7364424 64.1100699)
2952,2952,64.1137075,-21.8441369,POINT (-21.8441369 64.1137075)
2953,2953,64.121437,-21.8529791,POINT (-21.8529791 64.121437)
2954,2954,64.1218437,-21.8550077,POINT (-21.8550077 64.1218437)
2955,2955,64.1646951,-21.7289234,POINT (-21.7289234 64.1646951)
2956,2956,64.0896027,-21.7627571,POINT (-21.7627571 64.0896027)
2957,2957,64.1427581,-21.9150183,POINT (-21.9150183 64.1427581)
2958,2958,64.1458694,-21.8632316,POINT (-21.8632316 64.1458694)
2959,2959,64.1385896,-21.9137351,POINT (-21.9137351 64.1385896)
2960,2960,64.1459262,-21.9264856,POINT (-21.9264856 64.1459262)
2961,2961,64.1395379,-21.937662,POINT (-21.937662 64.1395379)
2962,2962,64.12197,-21.870393,POINT (-21.870393 64.12197)
2963,2963,64.1462012,-21.865294,POINT (-21.865294 64.1462012)
2964,2964,64.137954,-21.8150518,POINT (-21.8150518 64.137954)
2965,2965,64.1215112,-21.8277244,POINT (-21.8277244 64.1215112)
2966,2966,64.1513447,-21.7853711,POINT (-21.7853711 64.1513447)
2967,2967,64.2363147,-21.868818,POINT (-21.868818 64.2363147)
2968,2968,64.134732,-21.8793642,POINT (-21.8793642 64.134732)
2969,2969,64.1412182,-21.9453173,POINT (-21.9453173 64.1412182)
2970,2970,64.137183,-21.8090365,POINT (-21.8090365 64.137183)
2971,2971,64.1315412,-21.8983024,POINT (-21.8983024 64.1315412)
2972,2972,64.1099132,-21.7878525,POINT (-21.7878525 64.1099132)
2973,2973,64.1454265,-21.9775384,POINT (-21.9775384 64.1454265)
2974,2974,64.1702956,-21.6934957,POINT (-21.6934957 64.1702956)
2975,2975,64.1221161,-21.8263295,POINT (-21.8263295 64.1221161)
2976,2976,64.1548426,-22.0026262,POINT (-22.0026262 64.1548426)
2977,2977,64.1368309,-21.8883741,POINT (-21.8883741 64.1368309)
2978,2978,64.176004,-21.614753,POINT (-21.614753 64.176004)
2979,2979,64.126953,-21.7405263,POINT (-21.7405263 64.126953)
2980,2980,64.1348158,-21.7214135,POINT (-21.7214135 64.1348158)
2981,2981,64.1304918,-21.8523991,POINT (-21.8523991 64.1304918)
2982,2982,64.1264407,-21.9487212,POINT (-21.9487212 64.1264407)
2983,2983,64.100918,-21.7748745,POINT (-21.7748745 64.100918)
2984,2984,64.1314739,-21.8924736,POINT (-21.8924736 64.1314739)
2985,2985,64.1255924,-21.8072573,POINT (-21.8072573 64.1255924)
2986,2986,64.1724964,-21.683106,POINT (-21.683106 64.1724964)
2987,2987,64.1628714,-21.6851654,POINT (-21.6851654 64.1628714)
2988,2988,64.1060625,-21.63782,POINT (-21.63782 64.1060625)
2989,2989,64.1283067,-21.8958432,POINT (-21.8958432 64.1283067)
2990,2990,64.0917964,-21.7593903,POINT (-21.7593903 64.0917964)
2991,2991,64.3099563,-21.6269456,POINT (-21.6269456 64.3099563)
2992,2992,64.1472774,-21.9423804,POINT (-21.9423804 64.1472774)
2993,2993,64.1324904,-21.9173475,POINT (-21.9173475 64.1324904)
2994,2994,64.1553623,-21.9348631,POINT (-21.9348631 64.1553623)
2995,2995,64.1360252,-21.8622661,POINT (-21.8622661 64.1360252)
2996,2996,64.1420864,-21.9532745,POINT (-21.9532745 64.1420864)
2997,2997,64.1351831,-21.9010891,POINT (-21.9010891 64.1351831)
2998,2998,64.1191284,-21.8761877,POINT (-21.8761877 64.1191284)
2999,2999,64.1091173,-21.8444572,POINT (-21.8444572 64.1091173)
3000,3000,64.1380975,-21.8873711,POINT (-21.8873711 64.1380975)
3001,3001,64.1221524,-21.8217318,POINT (-21.8217318 64.1221524)
3002,3002,64.1086175,-21.7857584,POINT (-21.7857584 64.1086175)
3003,3003,64.145154,-21.903263,POINT (-21.903263 64.145154)
3004,3004,64.1711314,-21.6800808,POINT (-21.6800808 64.1711314)
3005,3005,64.1483209,-21.8622402,POINT (-21.8622402 64.1483209)
3006,3006,64.1660939,-21.6345834,POINT (-21.6345834 64.1660939)
3007,3007,64.1371887,-21.8592149,POINT (-21.8592149 64.1371887)
3008,3008,64.1876652,-21.6756763,POINT (-21.6756763 64.1876652)
3009,3009,64.1215524,-21.9281715,POINT (-21.9281715 64.1215524)
3010,3010,64.1075782,-21.8285815,POINT (-21.8285815 64.1075782)
3011,3011,64.1460809,-21.901676,POINT (-21.901676 64.1460809)
3012,3012,64.1366138,-21.9211572,POINT (-21.9211572 64.1366138)
3013,3013,64.1215444,-21.7968241,POINT (-21.7968241 64.1215444)
3014,3014,64.1499799,-21.77656,POINT (-21.77656 64.1499799)
3015,3015,64.1079084,-21.842205,POINT (-21.842205 64.1079084)
3016,3016,64.1536548,-21.9534423,POINT (-21.9534423 64.1536548)
3017,3017,64.1077887,-21.8175989,POINT (-21.8175989 64.1077887)
3018,3018,64.1385236,-21.8865811,POINT (-21.8865811 64.1385236)
3019,3019,64.1469593,-21.935216,POINT (-21.935216 64.1469593)
3020,3020,64.156876,-21.9374982,POINT (-21.9374982 64.156876)
3021,3021,64.1493369,-21.8690931,POINT (-21.8690931 64.1493369)
3022,3022,64.168507,-21.7032174,POINT (-21.7032174 64.168507)
3023,3023,64.130328,-21.7601181,POINT (-21.7601181 64.130328)
3024,3024,64.1040105,-21.7938211,POINT (-21.7938211 64.1040105)
3025,3025,64.1222419,-21.8633569,POINT (-21.8633569 64.1222419)
3026,3026,64.1331856,-21.8722548,POINT (-21.8722548 64.1331856)
3027,3027,64.1524681,-21.9519513,POINT (-21.9519513 64.1524681)
3028,3028,64.1002159,-21.8353824,POINT (-21.8353824 64.1002159)
3029,3029,64.1013896,-21.8499389,POINT (-21.8499389 64.1013896)
3030,3030,64.1506242,-21.7880467,POINT (-21.7880467 64.1506242)
3031,3031,64.0881809,-21.7577416,POINT (-21.7577416 64.0881809)
3032,3032,64.1636084,-21.719101,POINT (-21.719101 64.1636084)
3033,3033,64.1303618,-21.8981177,POINT (-21.8981177 64.1303618)
3034,3034,64.1335064,-21.8001374,POINT (-21.8001374 64.1335064)
3035,3035,64.1364564,-21.86402,POINT (-21.86402 64.1364564)
3036,3036,64.1506932,-21.7884454,POINT (-21.7884454 64.1506932)
3037,3037,64.1247779,-21.8893371,POINT (-21.8893371 64.1247779)
3038,3038,64.1413474,-21.8069696,POINT (-21.8069696 64.1413474)
3039,3039,64.1456318,-21.9158621,POINT (-21.9158621 64.1456318)
3040,3040,64.131786,-21.913456,POINT (-21.913456 64.131786)
3041,3041,64.1373299,-21.9348206,POINT (-21.9348206 64.1373299)
3042,3042,64.1312088,-21.8332673,POINT (-21.8332673 64.1312088)
3043,3043,64.1328981,-21.877292,POINT (-21.877292 64.1328981)
3044,3044,64.1249912,-21.7517734,POINT (-21.7517734 64.1249912)
3045,3045,64.1255812,-21.8195819,POINT (-21.8195819 64.1255812)
3046,3046,64.2129326,-21.787149,POINT (-21.787149 64.2129326)
3047,3047,64.1285232,-21.8108189,POINT (-21.8108189 64.1285232)
3048,3048,64.1345476,-21.7927833,POINT (-21.7927833 64.1345476)
3049,3049,64.1553415,-21.7560166,POINT (-21.7560166 64.1553415)
3050,3050,64.1429889,-21.9137178,POINT (-21.9137178 64.1429889)
3051,3051,64.18251,-21.6888033,POINT (-21.6888033 64.18251)
3052,3052,64.1230071,-21.7608209,POINT (-21.7608209 64.1230071)
3053,3053,64.0978475,-21.7892118,POINT (-21.7892118 64.0978475)
3054,3054,64.0659715,-21.7618439,POINT (-21.7618439 64.0659715)
3055,3055,64.1435052,-21.8533914,POINT (-21.8533914 64.1435052)
3056,3056,64.1223089,-21.9154503,POINT (-21.9154503 64.1223089)
3057,3057,64.1259296,-21.7679897,POINT (-21.7679897 64.1259296)
3058,3058,64.1219508,-21.9008376,POINT (-21.9008376 64.1219508)
3059,3059,64.1228521,-21.9074091,POINT (-21.9074091 64.1228521)
3060,3060,64.1206283,-21.8073524,POINT (-21.8073524 64.1206283)
3061,3061,64.1215832,-21.7942073,POINT (-21.7942073 64.1215832)
3062,3062,64.1072701,-21.5955768,POINT (-21.5955768 64.1072701)
3063,3063,64.1219569,-21.9141274,POINT (-21.9141274 64.1219569)
3064,3064,64.1292164,-21.8642796,POINT (-21.8642796 64.1292164)
3065,3065,64.1017409,-21.8432443,POINT (-21.8432443 64.1017409)
3066,3066,64.210875,-21.4200866,POINT (-21.4200866 64.210875)
3067,3067,64.0984224,-21.8443168,POINT (-21.8443168 64.0984224)
3068,3068,64.1316562,-21.6548145,POINT (-21.6548145 64.1316562)
3069,3069,64.1410236,-21.8458538,POINT (-21.8458538 64.1410236)
3070,3070,64.1649229,-21.6888086,POINT (-21.6888086 64.1649229)
3071,3071,64.1367765,-21.8815409,POINT (-21.8815409 64.1367765)
3072,3072,64.1476848,-21.9760548,POINT (-21.9760548 64.1476848)
3073,3073,64.138231,-21.8189048,POINT (-21.8189048 64.138231)
3074,3074,64.1269509,-21.7664517,POINT (-21.7664517 64.1269509)
3075,3075,64.206189,-21.6941002,POINT (-21.6941002 64.206189)
3076,3076,64.1381429,-21.7731227,POINT (-21.7731227 64.1381429)
3077,3077,64.1516893,-21.951666,POINT (-21.951666 64.1516893)
3078,3078,64.1603059,-21.6784407,POINT (-21.6784407 64.1603059)
3079,3079,64.0982824,-21.8410399,POINT (-21.8410399 64.0982824)
3080,3080,64.1230788,-21.8675374,POINT (-21.8675374 64.1230788)
3081,3081,64.1477056,-21.9288029,POINT (-21.9288029 64.1477056)
3082,3082,64.1634978,-21.6792536,POINT (-21.6792536 64.1634978)
3083,3083,64.144349,-21.8225142,POINT (-21.8225142 64.144349)
3084,3084,64.1552251,-21.9865716,POINT (-21.9865716 64.1552251)
3085,3085,64.1254857,-21.8101258,POINT (-21.8101258 64.1254857)
3086,3086,64.1431915,-21.8810514,POINT (-21.8810514 64.1431915)
3087,3087,64.139318,-21.8863662,POINT (-21.8863662 64.139318)
3088,3088,64.1379875,-21.8095542,POINT (-21.8095542 64.1379875)
3089,3089,64.1186418,-21.8009117,POINT (-21.8009117 64.1186418)
3090,3090,64.1298239,-21.8659658,POINT (-21.8659658 64.1298239)
3091,3091,64.1345507,-21.8714314,POINT (-21.8714314 64.1345507)
3092,3092,64.1365591,-21.8873453,POINT (-21.8873453 64.1365591)
3093,3093,64.125129,-21.7370209,POINT (-21.7370209 64.125129)
3094,3094,64.1402879,-21.8946229,POINT (-21.8946229 64.1402879)
3095,3095,64.1523568,-21.8120527,POINT (-21.8120527 64.1523568)
3096,3096,64.1759498,-21.6765711,POINT (-21.6765711 64.1759498)
3097,3097,64.140076,-21.9366186,POINT (-21.9366186 64.140076)
3098,3098,64.1292096,-21.8685551,POINT (-21.8685551 64.1292096)
3099,3099,64.1319756,-21.8751512,POINT (-21.8751512 64.1319756)
3100,3100,64.1374414,-21.6642198,POINT (-21.6642198 64.1374414)
3101,3101,64.3517593,-21.6306857,POINT (-21.6306857 64.3517593)
3102,3102,64.1450754,-21.9726865,POINT (-21.9726865 64.1450754)
3103,3103,64.1320047,-21.8720859,POINT (-21.8720859 64.1320047)
3104,3104,64.1198178,-21.8592897,POINT (-21.8592897 64.1198178)
3105,3105,64.1785043,-21.6335263,POINT (-21.6335263 64.1785043)
3106,3106,64.2089113,-21.7057315,POINT (-21.7057315 64.2089113)
3107,3107,64.0977674,-21.7800704,POINT (-21.7800704 64.0977674)
3108,3108,64.1659707,-21.7072671,POINT (-21.7072671 64.1659707)
3109,3109,64.1262351,-21.8880849,POINT (-21.8880849 64.1262351)
3110,3110,64.1263795,-21.8115374,POINT (-21.8115374 64.1263795)
3111,3111,64.1381051,-21.9106153,POINT (-21.9106153 64.1381051)
3112,3112,64.1794366,-21.6176175,POINT (-21.6176175 64.1794366)
3113,3113,64.1353614,-21.9022082,POINT (-21.9022082 64.1353614)
3114,3114,64.1374566,-21.8878905,POINT (-21.8878905 64.1374566)
3115,3115,64.1523553,-21.7795257,POINT (-21.7795257 64.1523553)
3116,3116,64.1516492,-21.9483966,POINT (-21.9483966 64.1516492)
3117,3117,64.1655006,-21.7168387,POINT (-21.7168387 64.1655006)
3118,3118,64.0954011,-21.7784743,POINT (-21.7784743 64.0954011)
3119,3119,64.1329801,-21.8753013,POINT (-21.8753013 64.1329801)
3120,3120,64.1502011,-21.8716743,POINT (-21.8716743 64.1502011)
3121,3121,64.1407894,-21.7811019,POINT (-21.7811019 64.1407894)
3122,3122,64.2367101,-21.88419,POINT (-21.88419 64.2367101)
3123,3123,64.1089514,-21.8201029,POINT (-21.8201029 64.1089514)
3124,3124,64.1404114,-21.8875857,POINT (-21.8875857 64.1404114)
3125,3125,64.1250185,-21.7612633,POINT (-21.7612633 64.1250185)
3126,3126,64.1364166,-21.9547729,POINT (-21.9547729 64.1364166)
3127,3127,64.1224117,-21.9006826,POINT (-21.9006826 64.1224117)
3128,3128,64.1247023,-21.841837,POINT (-21.841837 64.1247023)
3129,3129,64.1274921,-21.7599736,POINT (-21.7599736 64.1274921)
3130,3130,64.3058624,-21.7792556,POINT (-21.7792556 64.3058624)
3131,3131,64.1537817,-21.783905,POINT (-21.783905 64.1537817)
3132,3132,64.1627815,-21.6833899,POINT (-21.6833899 64.1627815)
3133,3133,64.1037258,-21.808261,POINT (-21.808261 64.1037258)
3134,3134,64.143612,-21.9054915,POINT (-21.9054915 64.143612)
3135,3135,64.1655585,-21.7202403,POINT (-21.7202403 64.1655585)
3136,3136,64.2090876,-21.6592114,POINT (-21.6592114 64.2090876)
3137,3137,64.1256311,-21.7960537,POINT (-21.7960537 64.1256311)
3138,3138,64.1697513,-21.7084781,POINT (-21.7084781 64.1697513)
3139,3139,64.1233281,-21.9072206,POINT (-21.9072206 64.1233281)
3140,3140,64.1482657,-21.9319294,POINT (-21.9319294 64.1482657)
3141,3141,64.1289124,-21.8344733,POINT (-21.8344733 64.1289124)
3142,3142,64.1341204,-21.7504749,POINT (-21.7504749 64.1341204)
3143,3143,64.1242784,-21.763,POINT (-21.763 64.1242784)
3144,3144,64.2369366,-21.8157777,POINT (-21.8157777 64.2369366)
3145,3145,64.1265896,-21.736064,POINT (-21.736064 64.1265896)
3146,3146,64.1006514,-21.777999,POINT (-21.777999 64.1006514)
3147,3147,64.1333393,-21.7520367,POINT (-21.7520367 64.1333393)
3148,3148,64.1454115,-21.9161073,POINT (-21.9161073 64.1454115)
3149,3149,64.1385803,-21.9484445,POINT (-21.9484445 64.1385803)
3150,3150,64.2030169,-21.6707441,POINT (-21.6707441 64.2030169)
3151,3151,64.0781369,-21.7523125,POINT (-21.7523125 64.0781369)
3152,3152,64.0883267,-21.7598903,POINT (-21.7598903 64.0883267)
3153,3153,64.3070726,-21.5103917,POINT (-21.5103917 64.3070726)
3154,3154,64.098117,-21.8559597,POINT (-21.8559597 64.098117)
3155,3155,64.1468602,-21.9012358,POINT (-21.9012358 64.1468602)
3156,3156,64.1367079,-21.7393609,POINT (-21.7393609 64.1367079)
3157,3157,64.1095873,-21.8138862,POINT (-21.8138862 64.1095873)
3158,3158,64.1364359,-21.7738654,POINT (-21.7738654 64.1364359)
3159,3159,64.1287514,-21.8982413,POINT (-21.8982413 64.1287514)
3160,3160,64.1496811,-21.9712439,POINT (-21.9712439 64.1496811)
3161,3161,64.1015371,-21.7655808,POINT (-21.7655808 64.1015371)
3162,3162,64.1694944,-21.7176786,POINT (-21.7176786 64.1694944)
3163,3163,64.1313648,-21.8189548,POINT (-21.8189548 64.1313648)
3164,3164,64.1461016,-21.8970165,POINT (-21.8970165 64.1461016)
3165,3165,64.1247459,-21.7475639,POINT (-21.7475639 64.1247459)
3166,3166,64.1467262,-21.9292185,POINT (-21.9292185 64.1467262)
3167,3167,64.1382963,-21.8385517,POINT (-21.8385517 64.1382963)
3168,3168,64.1295158,-21.922382,POINT (-21.922382 64.1295158)
3169,3169,64.1453095,-21.9393169,POINT (-21.9393169 64.1453095)
3170,3170,64.152579,-22.0281534,POINT (-22.0281534 64.152579)
3171,3171,64.1634471,-21.7227771,POINT (-21.7227771 64.1634471)
3172,3172,64.1014214,-21.7620838,POINT (-21.7620838 64.1014214)
3173,3173,64.1391496,-21.8596523,POINT (-21.8596523 64.1391496)
3174,3174,64.1052097,-21.6539293,POINT (-21.6539293 64.1052097)
3175,3175,64.0989539,-21.6931145,POINT (-21.6931145 64.0989539)
3176,3176,64.1443408,-21.9146219,POINT (-21.9146219 64.1443408)
3177,3177,64.1025549,-21.7634541,POINT (-21.7634541 64.1025549)
3178,3178,64.1461087,-21.8951813,POINT (-21.8951813 64.1461087)
3179,3179,64.148709,-21.9605727,POINT (-21.9605727 64.148709)
3180,3180,64.1292009,-21.8128021,POINT (-21.8128021 64.1292009)
3181,3181,64.1286623,-21.886464,POINT (-21.886464 64.1286623)
3182,3182,64.1704486,-21.7099407,POINT (-21.7099407 64.1704486)
3183,3183,64.1447887,-21.7571865,POINT (-21.7571865 64.1447887)
3184,3184,64.1277069,-21.8229028,POINT (-21.8229028 64.1277069)
3185,3185,64.159396,-21.734708,POINT (-21.734708 64.159396)
3186,3186,64.1323147,-21.8668168,POINT (-21.8668168 64.1323147)
3187,3187,64.1241389,-21.8116988,POINT (-21.8116988 64.1241389)
3188,3188,64.1385329,-21.8193871,POINT (-21.8193871 64.1385329)
3189,3189,64.1645766,-21.6845801,POINT (-21.6845801 64.1645766)
3190,3190,64.1298478,-21.889577,POINT (-21.889577 64.1298478)
3191,3191,64.0985663,-21.8543166,POINT (-21.8543166 64.0985663)
3192,3192,64.1313301,-21.9244316,POINT (-21.9244316 64.1313301)
3193,3193,64.1072821,-21.7812756,POINT (-21.7812756 64.1072821)
3194,3194,64.1674663,-21.7183702,POINT (-21.7183702 64.1674663)
3195,3195,64.1239179,-21.9082975,POINT (-21.9082975 64.1239179)
3196,3196,64.179492,-21.6828773,POINT (-21.6828773 64.179492)
3197,3197,64.1367225,-21.7501094,POINT (-21.7501094 64.1367225)
3198,3198,64.1388778,-21.9366363,POINT (-21.9366363 64.1388778)
3199,3199,64.1298343,-21.8767281,POINT (-21.8767281 64.1298343)
3200,3200,64.3203091,-21.6634143,POINT (-21.6634143 64.3203091)
3201,3201,64.1398259,-21.9514437,POINT (-21.9514437 64.1398259)
3202,3202,64.1555477,-21.9931522,POINT (-21.9931522 64.1555477)
3203,3203,64.0995841,-21.8592986,POINT (-21.8592986 64.0995841)
3204,3204,64.2962413,-21.7211423,POINT (-21.7211423 64.2962413)
3205,3205,64.1077827,-21.7903213,POINT (-21.7903213 64.1077827)
3206,3206,64.1337094,-21.9489332,POINT (-21.9489332 64.1337094)
3207,3207,64.1062435,-21.8168702,POINT (-21.8168702 64.1062435)
3208,3208,64.142733,-21.9159739,POINT (-21.9159739 64.142733)
3209,3209,64.1839493,-21.6872936,POINT (-21.6872936 64.1839493)
3210,3210,64.1322402,-21.9470613,POINT (-21.9470613 64.1322402)
3211,3211,64.1923268,-21.6778882,POINT (-21.6778882 64.1923268)
3212,3212,64.0941337,-21.8375188,POINT (-21.8375188 64.0941337)
3213,3213,64.1279435,-21.892418,POINT (-21.892418 64.1279435)
3214,3214,64.0944169,-21.8467069,POINT (-21.8467069 64.0944169)
3215,3215,64.1377044,-21.8035515,POINT (-21.8035515 64.1377044)
3216,3216,64.1421328,-21.9534575,POINT (-21.9534575 64.1421328)
3217,3217,64.1203449,-21.6494192,POINT (-21.6494192 64.1203449)
3218,3218,64.1340865,-21.8713817,POINT (-21.8713817 64.1340865)
3219,3219,64.1509643,-21.8606073,POINT (-21.8606073 64.1509643)
3220,3220,64.1418426,-21.898351,POINT (-21.898351 64.1418426)
3221,3221,64.1241774,-21.7993895,POINT (-21.7993895 64.1241774)
3222,3222,64.2862757,-21.4527813,POINT (-21.4527813 64.2862757)
3223,3223,64.1364318,-21.7934434,POINT (-21.7934434 64.1364318)
3224,3224,64.1043413,-21.8104234,POINT (-21.8104234 64.1043413)
3225,3225,64.1406419,-21.8610875,POINT (-21.8610875 64.1406419)
3226,3226,64.1243209,-21.760404,POINT (-21.760404 64.1243209)
3227,3227,64.3183063,-21.6077229,POINT (-21.6077229 64.3183063)
3228,3228,64.1824725,-21.6884837,POINT (-21.6884837 64.1824725)
3229,3229,64.1372812,-21.9242842,POINT (-21.9242842 64.1372812)
3230,3230,64.1543487,-21.8798296,POINT (-21.8798296 64.1543487)
3231,3231,64.1131108,-21.7740548,POINT (-21.7740548 64.1131108)
3232,3232,64.1488296,-21.9780348,POINT (-21.9780348 64.1488296)
3233,3233,64.2416504,-21.8539683,POINT (-21.8539683 64.2416504)
3234,3234,64.1433541,-21.9638241,POINT (-21.9638241 64.1433541)
3235,3235,64.1442053,-21.7733028,POINT (-21.7733028 64.1442053)
3236,3236,64.1445738,-21.7547984,POINT (-21.7547984 64.1445738)
3237,3237,64.1076727,-21.8237708,POINT (-21.8237708 64.1076727)
3238,3238,64.093353,-21.8349842,POINT (-21.8349842 64.093353)
3239,3239,64.2939396,-21.6647929,POINT (-21.6647929 64.2939396)
3240,3240,64.1404912,-21.7966736,POINT (-21.7966736 64.1404912)
3241,3241,64.1245248,-21.8320148,POINT (-21.8320148 64.1245248)
3242,3242,64.1273983,-21.8114663,POINT (-21.8114663 64.1273983)
3243,3243,64.356601,-21.354282,POINT (-21.354282 64.356601)
3244,3244,64.1335684,-21.916076,POINT (-21.916076 64.1335684)
3245,3245,64.1247004,-21.8591507,POINT (-21.8591507 64.1247004)
3246,3246,64.1296749,-21.8888335,POINT (-21.8888335 64.1296749)
3247,3247,64.1392853,-21.6713657,POINT (-21.6713657 64.1392853)
3248,3248,64.1381639,-21.7663962,POINT (-21.7663962 64.1381639)
3249,3249,64.1465634,-21.9318464,POINT (-21.9318464 64.1465634)
3250,3250,64.1046577,-21.8344014,POINT (-21.8344014 64.1046577)
3251,3251,64.1387141,-21.8857219,POINT (-21.8857219 64.1387141)
3252,3252,64.1319801,-21.9469337,POINT (-21.9469337 64.1319801)
3253,3253,64.1269527,-21.7461747,POINT (-21.7461747 64.1269527)
3254,3254,64.1401748,-21.8835296,POINT (-21.8835296 64.1401748)
3255,3255,64.0948775,-21.8320661,POINT (-21.8320661 64.0948775)
3256,3256,64.1502827,-21.8881366,POINT (-21.8881366 64.1502827)
3257,3257,64.1468674,-21.9537645,POINT (-21.9537645 64.1468674)
3258,3258,64.1462437,-21.8938278,POINT (-21.8938278 64.1462437)
3259,3259,64.1323176,-21.8749203,POINT (-21.8749203 64.1323176)
3260,3260,64.1290689,-21.7263902,POINT (-21.7263902 64.1290689)
3261,3261,64.161179,-21.6753146,POINT (-21.6753146 64.161179)
3262,3262,64.1666641,-21.7253739,POINT (-21.7253739 64.1666641)
3263,3263,64.1669034,-21.694956,POINT (-21.694956 64.1669034)
3264,3264,64.149124,-21.8716116,POINT (-21.8716116 64.149124)
3265,3265,64.1051705,-21.8233501,POINT (-21.8233501 64.1051705)
3266,3266,64.1471553,-21.9788034,POINT (-21.9788034 64.1471553)
3267,3267,64.14381,-21.9260814,POINT (-21.9260814 64.14381)
3268,3268,64.2735495,-21.8419651,POINT (-21.8419651 64.2735495)
3269,3269,64.1042633,-21.6494822,POINT (-21.6494822 64.1042633)
3270,3270,64.1168043,-21.8137641,POINT (-21.8137641 64.1168043)
3271,3271,64.1311582,-21.9315169,POINT (-21.9315169 64.1311582)
3272,3272,64.1264343,-21.8566616,POINT (-21.8566616 64.1264343)
3273,3273,64.1327118,-21.8197555,POINT (-21.8197555 64.1327118)
3274,3274,64.1821091,-21.6795486,POINT (-21.6795486 64.1821091)
3275,3275,64.1531337,-21.7974233,POINT (-21.7974233 64.1531337)
3276,3276,64.157393,-21.9935514,POINT (-21.9935514 64.157393)
3277,3277,64.1519318,-21.8731922,POINT (-21.8731922 64.1519318)
3278,3278,64.1390722,-21.6728331,POINT (-21.6728331 64.1390722)
3279,3279,64.1148139,-21.7752755,POINT (-21.7752755 64.1148139)
3280,3280,64.1292891,-21.8648081,POINT (-21.8648081 64.1292891)
3281,3281,64.1650306,-21.7242193,POINT (-21.7242193 64.1650306)
3282,3282,64.1049271,-21.8302082,POINT (-21.8302082 64.1049271)
3283,3283,64.1429871,-21.8094243,POINT (-21.8094243 64.1429871)
3284,3284,64.1500001,-21.967522,POINT (-21.967522 64.1500001)
3285,3285,64.1118945,-21.8412964,POINT (-21.8412964 64.1118945)
3286,3286,64.1100474,-21.8161899,POINT (-21.8161899 64.1100474)
3287,3287,64.0983179,-21.8277884,POINT (-21.8277884 64.0983179)
3288,3288,64.1313792,-21.8679615,POINT (-21.8679615 64.1313792)
3289,3289,64.1397959,-21.740268,POINT (-21.740268 64.1397959)
3290,3290,64.0973444,-21.8054053,POINT (-21.8054053 64.0973444)
3291,3291,64.1243997,-21.7574702,POINT (-21.7574702 64.1243997)
3292,3292,64.1233966,-21.7996978,POINT (-21.7996978 64.1233966)
3293,3293,64.1515411,-21.8619078,POINT (-21.8619078 64.1515411)
3294,3294,64.1501048,-21.7912711,POINT (-21.7912711 64.1501048)
3295,3295,64.1525095,-21.7634595,POINT (-21.7634595 64.1525095)
3296,3296,64.1284707,-21.7471967,POINT (-21.7471967 64.1284707)
3297,3297,64.1627642,-21.6796751,POINT (-21.6796751 64.1627642)
3298,3298,64.2084791,-21.4415812,POINT (-21.4415812 64.2084791)
3299,3299,64.1465571,-21.7923089,POINT (-21.7923089 64.1465571)
3300,3300,64.1864113,-21.6660932,POINT (-21.6660932 64.1864113)
3301,3301,64.1128933,-21.8327937,POINT (-21.8327937 64.1128933)
3302,3302,64.1664533,-21.6957911,POINT (-21.6957911 64.1664533)
3303,3303,64.1334255,-21.8521925,POINT (-21.8521925 64.1334255)
3304,3304,64.1474913,-21.7877133,POINT (-21.7877133 64.1474913)
3305,3305,64.1325232,-21.9474361,POINT (-21.9474361 64.1325232)
3306,3306,64.1403593,-21.854068,POINT (-21.854068 64.1403593)
3307,3307,64.1361425,-21.8912537,POINT (-21.8912537 64.1361425)
3308,3308,64.1386429,-21.6731185,POINT (-21.6731185 64.1386429)
3309,3309,64.1003024,-21.7799234,POINT (-21.7799234 64.1003024)
3310,3310,64.1046287,-21.6597628,POINT (-21.6597628 64.1046287)
3311,3311,64.1282569,-21.8115755,POINT (-21.8115755 64.1282569)
3312,3312,64.1056712,-21.7530639,POINT (-21.7530639 64.1056712)
3313,3313,64.1694945,-21.7139382,POINT (-21.7139382 64.1694945)
3314,3314,64.1459461,-21.7883742,POINT (-21.7883742 64.1459461)
3315,3315,64.1222155,-21.8565258,POINT (-21.8565258 64.1222155)
