,node_ID,y,x,geometry
1717,1779,64.1941998,-21.5169984,POINT (-21.5169984 64.1941998)
1718,1780,64.1407539,-21.8443226,POINT (-21.8443226 64.1407539)
1719,1781,64.1429235,-21.7746154,POINT (-21.7746154 64.1429235)
1720,1782,64.1205333,-21.8584233,POINT (-21.8584233 64.1205333)
1721,1783,64.1238346,-21.7984493,POINT (-21.7984493 64.1238346)
1722,1784,64.1511685,-21.9851712,POINT (-21.9851712 64.1511685)
1723,1785,64.1503405,-21.7903492,POINT (-21.7903492 64.1503405)
1724,1786,64.107985,-21.7893811,POINT (-21.7893811 64.107985)
1725,1787,64.1474644,-21.9253186,POINT (-21.9253186 64.1474644)
1726,1788,64.1652815,-21.6934716,POINT (-21.6934716 64.1652815)
1727,1789,64.1458591,-21.9068215,POINT (-21.9068215 64.1458591)
1728,1790,64.1392419,-21.9545546,POINT (-21.9545546 64.1392419)
1729,1791,64.1339284,-21.9582836,POINT (-21.9582836 64.1339284)
1730,1792,64.1666139,-21.7175972,POINT (-21.7175972 64.1666139)
1731,1793,64.1254105,-21.8195366,POINT (-21.8195366 64.1254105)
1732,1794,64.1415064,-21.7921591,POINT (-21.7921591 64.1415064)
1733,1795,64.1670089,-21.6984929,POINT (-21.6984929 64.1670089)
1734,1796,64.1194588,-21.8377171,POINT (-21.8377171 64.1194588)
1735,1797,64.0986952,-21.8267214,POINT (-21.8267214 64.0986952)
1736,1798,64.1465226,-21.8471082,POINT (-21.8471082 64.1465226)
1737,1799,64.1378689,-21.8807991,POINT (-21.8807991 64.1378689)
1738,1800,64.1401697,-21.8929433,POINT (-21.8929433 64.1401697)
1739,1801,64.1664313,-21.7092965,POINT (-21.7092965 64.1664313)
1740,1802,64.1817455,-21.5916696,POINT (-21.5916696 64.1817455)
1741,1803,64.1118132,-21.618669,POINT (-21.618669 64.1118132)
1742,1804,64.1587188,-21.7242412,POINT (-21.7242412 64.1587188)
1743,1805,64.3636475,-21.609519,POINT (-21.609519 64.3636475)
1744,1806,64.1359928,-21.8790579,POINT (-21.8790579 64.1359928)
1745,1807,64.1269705,-21.8598326,POINT (-21.8598326 64.1269705)
1746,1808,64.1281674,-21.8959478,POINT (-21.8959478 64.1281674)
1747,1809,64.16394,-21.678401,POINT (-21.678401 64.16394)
1748,1810,64.1895776,-21.7551745,POINT (-21.7551745 64.1895776)
1749,1811,64.1401628,-21.8140352,POINT (-21.8140352 64.1401628)
1750,1812,64.1681794,-21.6941598,POINT (-21.6941598 64.1681794)
1751,1813,64.1036067,-21.8440901,POINT (-21.8440901 64.1036067)
1752,1814,64.1541858,-21.6466459,POINT (-21.6466459 64.1541858)
1753,1815,64.1205457,-21.8141591,POINT (-21.8141591 64.1205457)
1754,1816,64.3173868,-21.6221184,POINT (-21.6221184 64.3173868)
1755,1817,64.1232387,-21.8908804,POINT (-21.8908804 64.1232387)
1756,1818,64.1440628,-21.9131536,POINT (-21.9131536 64.1440628)
1757,1819,64.1519558,-21.8732978,POINT (-21.8732978 64.1519558)
1758,1820,64.1538155,-21.9473551,POINT (-21.9473551 64.1538155)
1759,1821,64.1510515,-21.8782949,POINT (-21.8782949 64.1510515)
1760,1822,64.1495519,-21.8870616,POINT (-21.8870616 64.1495519)
1761,1823,64.1387462,-21.6746886,POINT (-21.6746886 64.1387462)
1762,1825,64.1338069,-21.875982,POINT (-21.875982 64.1338069)
1763,1826,64.1261446,-21.7454377,POINT (-21.7454377 64.1261446)
1764,1827,64.1485413,-21.7988888,POINT (-21.7988888 64.1485413)
1765,1828,64.1205628,-21.8988722,POINT (-21.8988722 64.1205628)
1766,1829,64.1445093,-21.9603855,POINT (-21.9603855 64.1445093)
1767,1830,64.3183539,-21.7620173,POINT (-21.7620173 64.3183539)
1768,1831,64.09342,-21.8420176,POINT (-21.8420176 64.09342)
1769,1832,64.131771,-21.9257432,POINT (-21.9257432 64.131771)
1770,1833,64.1577847,-21.941441,POINT (-21.941441 64.1577847)
1771,1834,64.1200284,-21.6839252,POINT (-21.6839252 64.1200284)
1772,1835,64.0921808,-21.7165761,POINT (-21.7165761 64.0921808)
1773,1836,64.1247077,-21.8130849,POINT (-21.8130849 64.1247077)
1774,1837,64.1579203,-21.7506772,POINT (-21.7506772 64.1579203)
1775,1838,64.1340975,-21.8845722,POINT (-21.8845722 64.1340975)
1776,1839,64.0986934,-21.8405206,POINT (-21.8405206 64.0986934)
1777,1840,64.1388757,-21.9247468,POINT (-21.9247468 64.1388757)
1778,1841,64.1016231,-21.8200647,POINT (-21.8200647 64.1016231)
1779,1842,64.2925392,-21.6688191,POINT (-21.6688191 64.2925392)
1780,1843,64.1775791,-21.6261576,POINT (-21.6261576 64.1775791)
1781,1844,64.1527145,-21.8087799,POINT (-21.8087799 64.1527145)
1782,1845,64.1313919,-21.8657473,POINT (-21.8657473 64.1313919)
1783,1846,64.1668881,-21.6963958,POINT (-21.6963958 64.1668881)
1784,1847,64.1249921,-21.9266829,POINT (-21.9266829 64.1249921)
1785,1848,64.1079409,-21.8174694,POINT (-21.8174694 64.1079409)
1786,1849,64.1974416,-21.6752956,POINT (-21.6752956 64.1974416)
1787,1850,64.1268878,-21.7511808,POINT (-21.7511808 64.1268878)
1788,1851,64.1275835,-21.9062263,POINT (-21.9062263 64.1275835)
1789,1853,64.1280914,-21.7610259,POINT (-21.7610259 64.1280914)
1790,1854,64.1445482,-21.7547507,POINT (-21.7547507 64.1445482)
1791,1855,64.1326111,-21.8687099,POINT (-21.8687099 64.1326111)
1792,1856,64.1491861,-21.8469335,POINT (-21.8469335 64.1491861)
1793,1857,64.1568187,-21.9397198,POINT (-21.9397198 64.1568187)
1794,1858,64.2896396,-21.4622051,POINT (-21.4622051 64.2896396)
1795,1859,64.1579108,-21.7549179,POINT (-21.7549179 64.1579108)
1796,1860,64.1388448,-21.7540099,POINT (-21.7540099 64.1388448)
1797,1861,64.1378926,-21.934468,POINT (-21.934468 64.1378926)
1798,1862,64.1415688,-21.7930475,POINT (-21.7930475 64.1415688)
1799,1863,64.1646385,-21.6865514,POINT (-21.6865514 64.1646385)
1800,1864,64.1564355,-21.9396779,POINT (-21.9396779 64.1564355)
1801,1865,64.1465507,-21.9398888,POINT (-21.9398888 64.1465507)
1802,1866,64.3072263,-21.6170886,POINT (-21.6170886 64.3072263)
1803,1867,64.1496598,-21.8881919,POINT (-21.8881919 64.1496598)
1804,1868,64.1220927,-21.8948002,POINT (-21.8948002 64.1220927)
1805,1869,64.1503735,-21.9832216,POINT (-21.9832216 64.1503735)
1806,1870,64.0945792,-21.7017037,POINT (-21.7017037 64.0945792)
1807,1871,64.1499197,-21.9833782,POINT (-21.9833782 64.1499197)
1808,1872,64.1386877,-21.8089334,POINT (-21.8089334 64.1386877)
1809,1873,64.1434407,-21.9682312,POINT (-21.9682312 64.1434407)
1810,1874,64.1732616,-21.8073098,POINT (-21.8073098 64.1732616)
1811,1875,64.122042,-21.7863849,POINT (-21.7863849 64.122042)
1812,1876,64.1353264,-21.7551699,POINT (-21.7551699 64.1353264)
1813,1877,64.1515395,-21.9363554,POINT (-21.9363554 64.1515395)
1814,1878,64.1109064,-21.8190239,POINT (-21.8190239 64.1109064)
1815,1879,64.1718425,-21.6896859,POINT (-21.6896859 64.1718425)
1816,1880,64.1417324,-21.8027662,POINT (-21.8027662 64.1417324)
1817,1881,64.1282481,-21.7714541,POINT (-21.7714541 64.1282481)
1818,1882,64.2926906,-21.6601094,POINT (-21.6601094 64.2926906)
1819,1883,64.1271046,-21.8976456,POINT (-21.8976456 64.1271046)
1820,1884,64.1712681,-21.7033814,POINT (-21.7033814 64.1712681)
1821,1885,64.142482,-21.900478,POINT (-21.900478 64.142482)
1822,1886,64.1437737,-21.80826,POINT (-21.80826 64.1437737)
1823,1887,64.1552344,-21.8624774,POINT (-21.8624774 64.1552344)
1824,1888,64.1448123,-21.9039736,POINT (-21.9039736 64.1448123)
1825,1889,64.1179524,-21.6503823,POINT (-21.6503823 64.1179524)
1826,1890,64.1248288,-21.7982407,POINT (-21.7982407 64.1248288)
1827,1891,64.1464002,-21.9831936,POINT (-21.9831936 64.1464002)
1828,1892,64.1614708,-22.0063708,POINT (-22.0063708 64.1614708)
1829,1893,64.1256353,-21.8630909,POINT (-21.8630909 64.1256353)
1830,1894,64.1856421,-21.6751126,POINT (-21.6751126 64.1856421)
1831,1895,64.1500296,-21.7800056,POINT (-21.7800056 64.1500296)
1832,1896,64.1382005,-21.7715771,POINT (-21.7715771 64.1382005)
1833,1897,64.109094,-21.8101464,POINT (-21.8101464 64.109094)
1834,1898,64.1595742,-21.6613332,POINT (-21.6613332 64.1595742)
1835,1899,64.1193481,-21.7901024,POINT (-21.7901024 64.1193481)
1836,1900,64.1301694,-21.8632158,POINT (-21.8632158 64.1301694)
1837,1901,64.1398009,-21.8103032,POINT (-21.8103032 64.1398009)
1838,1902,64.1284456,-21.8856615,POINT (-21.8856615 64.1284456)
1839,1903,64.1499803,-21.9415283,POINT (-21.9415283 64.1499803)
1840,1904,64.1087344,-21.7839724,POINT (-21.7839724 64.1087344)
1841,1905,64.0948934,-21.7811457,POINT (-21.7811457 64.0948934)
1842,1906,64.2598712,-21.8668747,POINT (-21.8668747 64.2598712)
1843,1907,64.1257851,-21.7397257,POINT (-21.7397257 64.1257851)
1844,1908,64.1611878,-21.6170777,POINT (-21.6170777 64.1611878)
1845,1909,64.154675,-21.7865794,POINT (-21.7865794 64.154675)
1846,1910,64.1592179,-22.0062225,POINT (-22.0062225 64.1592179)
1847,1911,64.3192517,-21.6616334,POINT (-21.6616334 64.3192517)
1848,1912,64.1447958,-21.7715403,POINT (-21.7715403 64.1447958)
1849,1913,64.1403944,-21.9157664,POINT (-21.9157664 64.1403944)
1850,1914,64.2392144,-21.8310598,POINT (-21.8310598 64.2392144)
1851,1915,64.1927343,-21.7420825,POINT (-21.7420825 64.1927343)
1852,1916,64.1151785,-21.7899002,POINT (-21.7899002 64.1151785)
1853,1917,64.1310286,-21.8324783,POINT (-21.8324783 64.1310286)
1854,1919,64.1250186,-21.7613544,POINT (-21.7613544 64.1250186)
1855,1920,64.1260571,-21.7420614,POINT (-21.7420614 64.1260571)
1856,1922,64.1558606,-21.7573733,POINT (-21.7573733 64.1558606)
1857,1923,64.130349,-21.8662615,POINT (-21.8662615 64.130349)
1858,1924,64.1484613,-21.9481448,POINT (-21.9481448 64.1484613)
1859,1925,64.1245072,-21.7933696,POINT (-21.7933696 64.1245072)
1860,1926,64.1512333,-21.8737759,POINT (-21.8737759 64.1512333)
1861,1927,64.1399191,-21.9062406,POINT (-21.9062406 64.1399191)
1862,1928,64.1060129,-21.8304851,POINT (-21.8304851 64.1060129)
1863,1929,64.1408514,-21.8104129,POINT (-21.8104129 64.1408514)
1864,1930,64.123243,-21.7518964,POINT (-21.7518964 64.123243)
1865,1931,64.1267262,-21.82967,POINT (-21.82967 64.1267262)
1866,1932,64.1445456,-21.7703669,POINT (-21.7703669 64.1445456)
1867,1933,64.1755962,-21.6180629,POINT (-21.6180629 64.1755962)
1868,1934,64.1522138,-21.792689,POINT (-21.792689 64.1522138)
1869,1935,64.1392682,-21.8866539,POINT (-21.8866539 64.1392682)
1870,1936,64.135256,-21.901567,POINT (-21.901567 64.135256)
1871,1937,64.1310367,-21.8946567,POINT (-21.8946567 64.1310367)
1872,1939,64.1404782,-21.8476136,POINT (-21.8476136 64.1404782)
1873,1940,64.1586838,-21.9971301,POINT (-21.9971301 64.1586838)
1874,1942,64.1016548,-21.8354277,POINT (-21.8354277 64.1016548)
1875,1943,64.09719,-21.804789,POINT (-21.804789 64.09719)
1876,1944,64.3517199,-21.4447922,POINT (-21.4447922 64.3517199)
1877,1945,64.3055972,-21.5108818,POINT (-21.5108818 64.3055972)
1878,1946,64.1573455,-21.6642202,POINT (-21.6642202 64.1573455)
1879,1947,64.0998414,-21.8514555,POINT (-21.8514555 64.0998414)
1880,1948,64.1171269,-21.7929505,POINT (-21.7929505 64.1171269)
1881,1949,64.1494006,-21.9922871,POINT (-21.9922871 64.1494006)
1882,1950,64.2372495,-21.8818743,POINT (-21.8818743 64.2372495)
1883,1951,64.1461815,-21.7766048,POINT (-21.7766048 64.1461815)
1884,1952,64.1199246,-21.8832855,POINT (-21.8832855 64.1199246)
1885,1953,64.192988,-21.7427495,POINT (-21.7427495 64.192988)
1886,1954,64.0982595,-21.857959,POINT (-21.857959 64.0982595)
1887,1955,64.1236797,-21.7871966,POINT (-21.7871966 64.1236797)
1888,1956,64.1948306,-21.6963692,POINT (-21.6963692 64.1948306)
1889,1957,64.1254161,-21.7378626,POINT (-21.7378626 64.1254161)
1890,1958,64.1253275,-21.8645077,POINT (-21.8645077 64.1253275)
1891,1959,64.1232928,-21.8238018,POINT (-21.8238018 64.1232928)
1892,1960,64.1494425,-21.9629627,POINT (-21.9629627 64.1494425)
1893,1961,64.1469984,-21.9222198,POINT (-21.9222198 64.1469984)
1894,1962,64.1676736,-21.7185113,POINT (-21.7185113 64.1676736)
1895,1963,64.1197237,-21.8129625,POINT (-21.8129625 64.1197237)
1896,1964,64.1525166,-21.9491958,POINT (-21.9491958 64.1525166)
1897,1965,64.1440922,-21.9615674,POINT (-21.9615674 64.1440922)
1898,1966,64.1229215,-21.8803599,POINT (-21.8803599 64.1229215)
1899,1967,64.1347909,-21.9041776,POINT (-21.9041776 64.1347909)
1900,1968,64.3370105,-21.5301805,POINT (-21.5301805 64.3370105)
1901,1969,64.1872985,-21.6006371,POINT (-21.6006371 64.1872985)
1902,1970,64.1330743,-21.6744692,POINT (-21.6744692 64.1330743)
1903,1971,64.1099965,-21.6069949,POINT (-21.6069949 64.1099965)
1904,1972,64.1003066,-21.8154911,POINT (-21.8154911 64.1003066)
1905,1973,64.1289514,-21.9297389,POINT (-21.9297389 64.1289514)
1906,1974,64.1641798,-21.6854427,POINT (-21.6854427 64.1641798)
1907,1975,64.1267398,-21.7708516,POINT (-21.7708516 64.1267398)
1908,1976,64.1234531,-21.7956263,POINT (-21.7956263 64.1234531)
1909,1978,64.0988662,-21.8520767,POINT (-21.8520767 64.0988662)
1910,1979,64.1364861,-21.9254782,POINT (-21.9254782 64.1364861)
1911,1980,64.1362817,-21.8746988,POINT (-21.8746988 64.1362817)
1912,1981,64.1263175,-21.8950108,POINT (-21.8950108 64.1263175)
1913,1982,64.1377261,-21.9346399,POINT (-21.9346399 64.1377261)
1914,1983,64.224724,-21.811343,POINT (-21.811343 64.224724)
1915,1984,64.1421374,-21.849095,POINT (-21.849095 64.1421374)
1916,1985,64.128754,-21.8982426,POINT (-21.8982426 64.128754)
1917,1986,64.1249905,-21.7555839,POINT (-21.7555839 64.1249905)
1918,1987,64.1409416,-21.9495758,POINT (-21.9495758 64.1409416)
1919,1988,64.1500099,-21.7877226,POINT (-21.7877226 64.1500099)
1920,1989,64.1457581,-21.952711,POINT (-21.952711 64.1457581)
1921,1991,64.1462326,-21.9395833,POINT (-21.9395833 64.1462326)
1922,1993,64.1651025,-21.7281619,POINT (-21.7281619 64.1651025)
1923,1994,64.0991356,-21.826845,POINT (-21.826845 64.0991356)
1924,1995,64.1213466,-21.7905879,POINT (-21.7905879 64.1213466)
1925,1996,64.1274011,-21.8081306,POINT (-21.8081306 64.1274011)
1926,1997,64.1710984,-21.7178099,POINT (-21.7178099 64.1710984)
1927,1998,64.1227698,-21.8925334,POINT (-21.8925334 64.1227698)
1928,1999,64.1414017,-21.8911078,POINT (-21.8911078 64.1414017)
1929,2000,64.1277741,-21.8514663,POINT (-21.8514663 64.1277741)
1930,2001,64.1202785,-21.7972508,POINT (-21.7972508 64.1202785)
1931,2002,64.1067951,-21.7123052,POINT (-21.7123052 64.1067951)
1932,2003,64.1470187,-21.797315,POINT (-21.797315 64.1470187)
1933,2004,64.1335999,-21.7499867,POINT (-21.7499867 64.1335999)
1934,2005,64.0923953,-21.7528356,POINT (-21.7528356 64.0923953)
1935,2006,64.1443166,-21.7968571,POINT (-21.7968571 64.1443166)
1936,2007,64.0564097,-21.7520446,POINT (-21.7520446 64.0564097)
1937,2008,64.1336709,-21.8891333,POINT (-21.8891333 64.1336709)
1938,2009,64.3063369,-21.7770159,POINT (-21.7770159 64.3063369)
1939,2010,64.1299452,-21.7520884,POINT (-21.7520884 64.1299452)
1940,2011,64.1063287,-21.8222829,POINT (-21.8222829 64.1063287)
1941,2012,64.1230462,-21.9309018,POINT (-21.9309018 64.1230462)
1942,2013,64.1671486,-21.6599498,POINT (-21.6599498 64.1671486)
1943,2014,64.153356,-21.6532796,POINT (-21.6532796 64.153356)
1944,2015,64.1419794,-21.856783,POINT (-21.856783 64.1419794)
1945,2016,64.2935961,-21.6691762,POINT (-21.6691762 64.2935961)
1946,2017,64.1450359,-21.7937438,POINT (-21.7937438 64.1450359)
1947,2018,64.131754,-21.8959403,POINT (-21.8959403 64.131754)
1948,2019,64.1365599,-21.8790879,POINT (-21.8790879 64.1365599)
1949,2020,64.1054286,-21.8412721,POINT (-21.8412721 64.1054286)
1950,2021,64.1517222,-21.8819018,POINT (-21.8819018 64.1517222)
1951,2022,64.1669819,-21.7074501,POINT (-21.7074501 64.1669819)
1952,2023,64.1384698,-21.8858306,POINT (-21.8858306 64.1384698)
1953,2024,64.1300326,-21.8276404,POINT (-21.8276404 64.1300326)
1954,2025,64.0851124,-21.7422618,POINT (-21.7422618 64.0851124)
1955,2026,64.1305387,-21.8979773,POINT (-21.8979773 64.1305387)
1956,2027,64.1469788,-21.9075232,POINT (-21.9075232 64.1469788)
1957,2028,64.1250147,-21.7975269,POINT (-21.7975269 64.1250147)
1958,2029,64.1437128,-21.7600039,POINT (-21.7600039 64.1437128)
1959,2030,64.1340422,-21.8658721,POINT (-21.8658721 64.1340422)
1960,2031,64.1361379,-21.7987928,POINT (-21.7987928 64.1361379)
1961,2032,64.1326354,-21.9202603,POINT (-21.9202603 64.1326354)
1962,2033,64.1743989,-21.6956938,POINT (-21.6956938 64.1743989)
1963,2034,64.1516997,-21.7749245,POINT (-21.7749245 64.1516997)
1964,2035,64.1424007,-21.7725744,POINT (-21.7725744 64.1424007)
1965,2036,64.1037385,-21.84555,POINT (-21.84555 64.1037385)
1966,2037,64.1838415,-21.6048479,POINT (-21.6048479 64.1838415)
1967,2038,64.1388976,-21.6698139,POINT (-21.6698139 64.1388976)
1968,2039,64.1303,-21.8633396,POINT (-21.8633396 64.1303)
1969,2040,64.3206424,-21.6623669,POINT (-21.6623669 64.3206424)
1970,2041,64.1186755,-21.8528129,POINT (-21.8528129 64.1186755)
1971,2042,64.167087,-21.6686703,POINT (-21.6686703 64.167087)
1972,2043,64.1751803,-21.6263507,POINT (-21.6263507 64.1751803)
1973,2044,64.1317966,-21.8535233,POINT (-21.8535233 64.1317966)
1974,2045,64.1320072,-21.8599981,POINT (-21.8599981 64.1320072)
1975,2046,64.157096,-22.0060148,POINT (-22.0060148 64.157096)
1976,2047,64.1465241,-21.9090029,POINT (-21.9090029 64.1465241)
1977,2048,64.1358664,-21.9481777,POINT (-21.9481777 64.1358664)
1978,2049,64.1310968,-21.8472577,POINT (-21.8472577 64.1310968)
1979,2050,64.139978,-21.8183332,POINT (-21.8183332 64.139978)
1980,2051,64.1836975,-21.5915926,POINT (-21.5915926 64.1836975)
1981,2052,64.0988054,-21.7798612,POINT (-21.7798612 64.0988054)
1982,2053,64.1431042,-21.964308,POINT (-21.964308 64.1431042)
1983,2054,64.1355621,-21.7415557,POINT (-21.7415557 64.1355621)
1984,2055,64.1393832,-21.8993977,POINT (-21.8993977 64.1393832)
1985,2056,64.1442763,-21.8978705,POINT (-21.8978705 64.1442763)
1986,2057,64.107082,-21.8461957,POINT (-21.8461957 64.107082)
1987,2058,64.1350813,-21.9105356,POINT (-21.9105356 64.1350813)
1988,2059,64.1353751,-21.9217261,POINT (-21.9217261 64.1353751)
1989,2060,64.1457013,-21.9666372,POINT (-21.9666372 64.1457013)
1990,2061,64.1357235,-21.6810356,POINT (-21.6810356 64.1357235)
1991,2062,64.1335479,-21.7899717,POINT (-21.7899717 64.1335479)
1992,2063,64.1387963,-21.9296336,POINT (-21.9296336 64.1387963)
1993,2064,64.2976328,-21.7274838,POINT (-21.7274838 64.2976328)
1994,2065,64.1290544,-21.7573012,POINT (-21.7573012 64.1290544)
1995,2066,64.1378696,-21.790733,POINT (-21.790733 64.1378696)
1996,2067,64.1580988,-21.7234817,POINT (-21.7234817 64.1580988)
1997,2068,64.1386221,-21.7637062,POINT (-21.7637062 64.1386221)
1998,2069,64.1386408,-21.8917809,POINT (-21.8917809 64.1386408)
1999,2070,64.1413067,-21.7541183,POINT (-21.7541183 64.1413067)
2000,2071,64.0989597,-21.7811393,POINT (-21.7811393 64.0989597)
2001,2072,64.1074085,-21.6474771,POINT (-21.6474771 64.1074085)
2002,2073,64.1307726,-21.8964811,POINT (-21.8964811 64.1307726)
2003,2074,64.1799004,-21.6021104,POINT (-21.6021104 64.1799004)
2004,2075,64.1124833,-21.793797,POINT (-21.793797 64.1124833)
2005,2076,64.1433832,-21.7695057,POINT (-21.7695057 64.1433832)
2006,2077,64.2934984,-21.4281527,POINT (-21.4281527 64.2934984)
2007,2078,64.1499295,-21.7943716,POINT (-21.7943716 64.1499295)
2008,2079,64.1299194,-21.9072452,POINT (-21.9072452 64.1299194)
2009,2080,64.1008016,-21.6324372,POINT (-21.6324372 64.1008016)
2010,2081,64.1417281,-21.8974638,POINT (-21.8974638 64.1417281)
2011,2082,64.1818649,-21.5934407,POINT (-21.5934407 64.1818649)
2012,2083,64.1473902,-21.8608589,POINT (-21.8608589 64.1473902)
2013,2084,64.1366851,-21.7760755,POINT (-21.7760755 64.1366851)
2014,2085,64.1595431,-22.0160986,POINT (-22.0160986 64.1595431)
2015,2086,64.1487052,-21.9710754,POINT (-21.9710754 64.1487052)
2016,2087,64.1348691,-21.9465149,POINT (-21.9465149 64.1348691)
2017,2088,64.1545852,-21.7798781,POINT (-21.7798781 64.1545852)
2018,2089,64.1625547,-21.6738423,POINT (-21.6738423 64.1625547)
2019,2090,64.1839134,-21.6937943,POINT (-21.6937943 64.1839134)
2020,2091,64.1826456,-21.6841125,POINT (-21.6841125 64.1826456)
2021,2092,64.1528047,-21.7723265,POINT (-21.7723265 64.1528047)
2022,2093,64.1304765,-21.8712674,POINT (-21.8712674 64.1304765)
2023,2094,64.1389436,-21.8890543,POINT (-21.8890543 64.1389436)
2024,2095,64.1139085,-21.845392,POINT (-21.845392 64.1139085)
2025,2096,64.1254714,-21.8273927,POINT (-21.8273927 64.1254714)
2026,2097,64.1252061,-21.9150558,POINT (-21.9150558 64.1252061)
2027,2098,64.1287056,-21.8122643,POINT (-21.8122643 64.1287056)
2028,2099,64.1301446,-21.886738,POINT (-21.886738 64.1301446)
2029,2100,64.1449607,-21.9013185,POINT (-21.9013185 64.1449607)
2030,2101,64.1653838,-21.689945,POINT (-21.689945 64.1653838)
2031,2102,64.1271257,-21.8468768,POINT (-21.8468768 64.1271257)
2032,2103,64.1448124,-21.9190646,POINT (-21.9190646 64.1448124)
2033,2104,64.1476874,-21.9729349,POINT (-21.9729349 64.1476874)
2034,2105,64.1298088,-21.8644414,POINT (-21.8644414 64.1298088)
2035,2106,64.1679577,-21.6644449,POINT (-21.6644449 64.1679577)
2036,2107,64.1326669,-21.8185143,POINT (-21.8185143 64.1326669)
2037,2108,64.3589867,-21.6415966,POINT (-21.6415966 64.3589867)
2038,2109,64.2481376,-21.8595923,POINT (-21.8595923 64.2481376)
2039,2110,64.0972198,-21.845187,POINT (-21.845187 64.0972198)
2040,2111,64.1284031,-21.817142,POINT (-21.817142 64.1284031)
2041,2112,64.2963341,-21.7962092,POINT (-21.7962092 64.2963341)
2042,2113,64.1345755,-21.7404182,POINT (-21.7404182 64.1345755)
2043,2114,64.1077808,-21.8100164,POINT (-21.8100164 64.1077808)
2044,2115,64.1271604,-21.8065897,POINT (-21.8065897 64.1271604)
2045,2116,64.1427785,-21.8065154,POINT (-21.8065154 64.1427785)
2046,2117,64.1296111,-21.9571988,POINT (-21.9571988 64.1296111)
2047,2118,64.1472105,-21.7793515,POINT (-21.7793515 64.1472105)
2048,2119,64.1806324,-21.6817607,POINT (-21.6817607 64.1806324)
2049,2120,64.1478044,-21.8530463,POINT (-21.8530463 64.1478044)
2050,2121,64.1517611,-21.9854928,POINT (-21.9854928 64.1517611)
2051,2122,64.131868,-21.9162111,POINT (-21.9162111 64.131868)
2052,2123,64.120976,-21.8725712,POINT (-21.8725712 64.120976)
2053,2124,64.3480575,-21.6244009,POINT (-21.6244009 64.3480575)
2054,2125,64.3486491,-21.6237909,POINT (-21.6237909 64.3486491)
2055,2126,64.1142142,-21.8277458,POINT (-21.8277458 64.1142142)
2056,2128,64.144823,-21.7349863,POINT (-21.7349863 64.144823)
2057,2129,64.3418452,-21.5936143,POINT (-21.5936143 64.3418452)
2058,2130,64.1361372,-21.8475622,POINT (-21.8475622 64.1361372)
2059,2131,64.1160077,-21.7956478,POINT (-21.7956478 64.1160077)
2060,2132,64.1596686,-21.6634163,POINT (-21.6634163 64.1596686)
2061,2133,64.1481667,-21.8641584,POINT (-21.8641584 64.1481667)
2062,2134,64.1629832,-21.7253532,POINT (-21.7253532 64.1629832)
2063,2135,64.1199856,-21.7763902,POINT (-21.7763902 64.1199856)
2064,2136,64.0997077,-21.7824643,POINT (-21.7824643 64.0997077)
2065,2137,64.1333417,-21.8006933,POINT (-21.8006933 64.1333417)
2066,2138,64.128812,-21.8108512,POINT (-21.8108512 64.128812)
2067,2139,64.1463736,-21.8026634,POINT (-21.8026634 64.1463736)
2068,2140,64.1473588,-21.8698887,POINT (-21.8698887 64.1473588)
2069,2141,64.1201693,-21.7931145,POINT (-21.7931145 64.1201693)
2070,2142,64.131136,-21.9307261,POINT (-21.9307261 64.131136)
2071,2143,64.1348418,-21.8774699,POINT (-21.8774699 64.1348418)
2072,2144,64.1236551,-21.7871944,POINT (-21.7871944 64.1236551)
2073,2145,64.1592352,-22.0068643,POINT (-22.0068643 64.1592352)
2074,2146,64.1293173,-21.878675,POINT (-21.878675 64.1293173)
2075,2147,64.1267661,-21.8909071,POINT (-21.8909071 64.1267661)
2076,2148,64.1116606,-21.8179977,POINT (-21.8179977 64.1116606)
2077,2149,64.1439963,-21.7622264,POINT (-21.7622264 64.1439963)
2078,2150,64.2821321,-21.8303113,POINT (-21.8303113 64.2821321)
2079,2151,64.1563265,-21.9437751,POINT (-21.9437751 64.1563265)
2080,2152,64.1017006,-21.746526,POINT (-21.746526 64.1017006)
2081,2153,64.1614005,-22.0065483,POINT (-22.0065483 64.1614005)
2082,2154,64.1224059,-21.8865758,POINT (-21.8865758 64.1224059)
2083,2155,64.1484471,-21.7837414,POINT (-21.7837414 64.1484471)
2084,2156,64.1435978,-21.7595211,POINT (-21.7595211 64.1435978)
2085,2157,64.3072939,-21.5895078,POINT (-21.5895078 64.3072939)
2086,2158,64.1851141,-21.585568,POINT (-21.585568 64.1851141)
2087,2159,64.171922,-21.725503,POINT (-21.725503 64.171922)
2088,2160,64.2417954,-21.8358892,POINT (-21.8358892 64.2417954)
2089,2161,64.1793744,-21.6176136,POINT (-21.6176136 64.1793744)
2090,2163,64.3341685,-21.5217596,POINT (-21.5217596 64.3341685)
2091,2164,64.135409,-21.7565006,POINT (-21.7565006 64.135409)
2092,2165,64.1011833,-21.8160055,POINT (-21.8160055 64.1011833)
2093,2166,64.1458515,-21.9005524,POINT (-21.9005524 64.1458515)
2094,2167,64.109497,-21.8161948,POINT (-21.8161948 64.109497)
2095,2168,64.1415849,-21.951441,POINT (-21.951441 64.1415849)
2096,2169,64.1536115,-21.9532672,POINT (-21.9532672 64.1536115)
2097,2170,64.100543,-21.8372156,POINT (-21.8372156 64.100543)
